value,ioc_type,category,confidence,tlp,sources,tags,first_seen,last_seen,description
140.238.153.39,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
87.236.176.152,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
167.94.146.60,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
65.49.1.142,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
20.80.88.160,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
172.105.128.11,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
65.49.1.208,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
165.154.11.140,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
195.184.76.93,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
135.237.126.6,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
104.152.52.140,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
35.203.211.102,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/stats.json,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/filtered_malicious_iplist.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/master_malicious_iplist.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/master_c2_iplist.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/threatfoxallips.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
